Date,AMD,BA,DD,GOOG,INTC,MRK,NKE,PFE,VZ
2013-01-29,0.029197080292,0.00475217879262,0.00396169137103,-0.00391418363749,-0.0108083563778,-0.0167201139978,0.0107567154079,-0.0310469290505,-0.0167816050386
2013-01-30,0.0339622641509,-0.0126021471314,0.00692837787464,-0.000198948789673,-0.00421147921543,0.00367816569,0.00578247180646,-0.00181752683971,-0.00252237887619
2013-01-31,0.0192307692308,0.00974676247577,0.00379347106627,-0.00246129098759,0.0156843783598,0.00578033654371,-0.00814057892896,0.00843104735369,0.0
2013-02-01,0.0,-0.0133564892749,-0.0110462537947,-0.0256705022805,-0.0149812741902,0.033946900897,0.00651763528007,-0.0126673122498,-0.021319581068
2013-02-04,0.031746031746,-0.00452062269946,0.0113828124312,0.0218440114452,0.0094518761179,0.0239902844387,0.000745448904044,0.0169304038106,0.000898496673644
2013-02-05,-0.0307692307692,-0.00896034656879,-0.00336134034116,-0.00877587648938,-0.0115675875488,-0.0139995655246,-0.00426793132123,-0.0123591503208,-0.000897690102073
2013-02-06,0.0,-0.00524316728142,0.00337267705661,-0.00575197151961,0.00905195635344,0.00827451982301,-0.00498522174902,0.00695460224751,-0.00424577675762
2013-02-07,0.011673151751,-0.0147229700996,0.00317188489796,-0.0048840154362,0.00864971635552,0.00219513329443,-0.00950991085835,0.0133531514847,0.0065227310431
2013-02-08,-0.00772200772201,0.0113636778866,-0.0044210212746,-0.0145409485117,-0.00904764591026,-0.0043710763982,0.0016486765907,0.00297617552406,0.00248029197303
2013-02-11,-0.0299625468165,0.00909443870982,-0.005443876303,0.00377040734736,-0.00142652948318,-0.00483326561364,-0.0114089181962,-0.00957993841282,0.000676868249111
2013-02-12,-0.0361010830325,-0.00157909327916,-0.00458526510535,0.00220312966045,-0.00755076191345,-0.00168877540527,0.00235977424918,0.00555759110792,-0.00270023946278
2013-02-13,0.00727272727273,0.00969508049104,-0.000630599451405,-0.00275909125843,-0.00282346959072,0.00729039323898,0.00971406756366,-0.000370363385763,-0.00179699334729
2013-02-14,0.0,-0.00200188294389,0.00741060129387,-0.00629591837406,0.00094206047517,-0.000971036384509,-0.00109846329728,-0.00221729399322,0.00428600274591
2013-02-15,0.0147601476015,-0.00133279082975,0.00617813643365,-0.00639427448716,0.0052082661464,-0.00555287201435,-0.00600549270825,-0.0084280391066,-0.00157657364939
2013-02-19,-0.0390070921986,0.00509038883797,-0.00508691219308,-0.0173018874997,0.00142252338986,-0.0189484423152,0.00881217282271,-0.0151569369369,-0.00224713550558
2013-02-20,0.0444444444444,-0.00173839467238,0.0137515585277,0.0181586950387,0.0173661402699,-0.0103140662402,0.00833028728988,0.00507796779149,-0.00934991354388
2013-02-21,0.0384615384615,-0.0161821248824,0.000429913270996,-0.00385905971865,0.0237036910344,0.00376468448525,-0.00953432200752,0.00583729672671,-0.00443264161547
2013-02-22,-0.00383141762452,-0.00847902194212,-0.0152413284989,-0.00522694058143,-0.00832514801632,-0.0109378823,0.00128510774134,0.0010957100705,-0.00616746518429
2013-02-25,0.0316205533597,0.021724707946,0.0174456822773,0.0113054360278,0.00939202049838,0.0105832833429,0.00795708130561,0.0201191749457,-0.00699911231418
2013-02-26,0.0284552845528,-0.0081956621867,-0.011496718439,0.000810024047396,-0.0170068616045,0.00235743760346,-0.00423804713424,-0.00702925760065,-0.00867298655852
2013-02-27,-0.0276679841897,-0.0221044351181,-0.0113659748135,-0.0120658032749,-0.0167224131382,-0.0127997135102,-0.00128818221013,-0.0138634939113,-0.00496223497154
2013-02-28,0.0160642570281,0.00598177175113,-0.00814200079132,-0.00177238663108,0.00239468213739,0.00561670923923,-0.00605950030859,0.00146142654498,-0.00386848961137
2013-03-01,0.0289256198347,-0.00491713858775,-0.00395098215706,-0.00618961828657,-0.00713269986571,0.00234571983902,-0.006566974491,-0.000730139337113,-0.00406682236041
2013-03-04,0.00833333333333,0.00246468457883,-0.00455391831042,-0.0186366165495,-0.0112835175597,-0.0163820569248,0.00164446233148,-0.0108343111558,-0.00827848204449
2013-03-05,-0.0123456790123,-0.019959419731,-0.00760063332111,-0.0203911136465,-0.0111575696473,0.00208090981815,-0.00309658380486,-0.0135375266041,-0.0121618331856
2013-03-06,0.0,-0.00531105067956,-0.00123101849376,0.00868437622104,-0.0110345021347,-0.00984433330791,-0.00723321690553,-0.00177813901448,0.00867172726895
2013-03-07,-0.0470588235294,-0.0243059945048,0.00123253576809,-0.00146530234372,-0.00639559638871,0.00947540743111,0.00144869411222,-0.0053059562405,-0.00421231641183
2013-03-08,-0.00390625,-0.0022159434142,-0.00956261148952,0.00129877935297,0.0143651636488,0.0069815817515,0.00969102090128,0.0028378714421,-0.0100083223639
2013-03-11,-0.011583011583,-0.0206173022038,-0.00364890849541,-0.00395292760798,-0.00507149791423,-0.0158039104997,0.00293416463123,-0.00212389287602,0.00313736526887
2013-03-12,-0.00766283524904,-0.0144962070828,-0.00764426333898,0.00871186999338,0.00231058053827,-0.0306394490091,0.0194428664531,0.011095192424,-0.0113730148334
2013-03-13,0.00384615384615,-0.00696161041106,0.00241985943779,0.0027867949344,-0.000923358447984,0.000448596968547,-0.02479483905,-0.00285508908875,0.00876098326209
2013-03-14,-0.0114068441065,0.00153624612203,-0.00661054835568,0.00458894243302,0.000461892470149,0.00722836130432,0.00292554262237,-0.00320172581637,-0.0111386174858
2013-03-15,0.0115384615385,-0.0209417715823,0.000400724140722,0.00889105515474,0.0126286412919,0.00408255741527,-0.00164292355392,0.00321200979104,0.00957932458232
2013-03-18,-0.0188679245283,0.0146748035102,0.00382220068678,0.00805906049325,0.00564433464521,0.0105431845951,0.0114475482163,-0.000713292750638,-0.0149743553804
2013-03-19,-0.00749063670412,-0.00385921062849,0.00120845602738,-0.00435096926815,0.00567647894574,-0.00160181343356,0.00613037897784,0.00178639766457,-0.00408581777451
2013-03-20,-0.0290909090909,0.00163990369466,-0.00381216235317,-0.00416096134131,-0.00188862079541,-0.00951946521173,-0.0182381805951,-0.0106044882262,0.00720168031354
2013-03-21,0.0416666666667,0.0123325126871,0.00972440093471,0.00425266469808,0.00665397320953,0.00753594007303,0.0229478022535,0.006403412255,-0.00409837671379
2013-03-22,0.0393700787402,-0.00577690629316,0.00182672261684,0.00117233819089,-0.0135958356864,-0.00250571087204,-0.0996136460556,-0.00951367985655,-0.00448797927676
2013-03-25,0.0119521912351,-0.00035355250958,0.00325799148936,0.000827582936112,0.00851066648226,0.00480664141391,-0.000503748062952,0.00781247051913,-0.00284783860192
2013-03-26,-0.011811023622,-0.0204341308842,0.00285883104179,-0.00342191780752,-0.0284795795536,-0.0157693223041,0.00151339197427,-0.0153846344384,-0.00646724782609
2013-03-27,-0.00392156862745,0.00487246520172,0.00163640796137,0.0121595914281,-0.00274850344604,0.0065759790883,0.0174508165103,-0.00139662170289,0.011033946256
2013-03-28,0.0,0.00407684958222,-0.00549233690868,0.0106649352783,-0.000457874162887,-0.00226250112471,-0.00948986449855,-0.00762305525372,-0.00427269681347
2013-04-01,0.0450819672131,0.00703811131632,0.00306065020284,-0.00873702471364,0.0191320551728,-0.00338213666975,0.0128733289757,0.000693506561695,-0.00142218348968
2013-04-02,0.0209205020921,0.0137947926369,-0.000407904683349,-0.0145748989629,-0.0013978943949,-0.0124693968379,-0.0108659441717,-0.0133424319723,-0.00565653232093
2013-04-03,0.0301724137931,-0.00320062020389,0.00491895722804,0.00848424139782,0.0194774329866,-0.0099206568406,-0.000169721895186,0.00688937069719,0.0104102452221
2013-04-04,-0.00429184549356,-0.00694522080098,-0.00509783856244,0.0139987696586,-0.00425737225353,0.000882620443812,-0.00724637883514,-0.00445811571757,-0.00628797476152
2013-04-05,0.0174672489083,-0.0141580821121,0.00718839008144,0.0153502114845,0.00955107120858,0.00421004245776,0.00627433910936,0.00206181669086,-0.00524622587407
2013-04-08,-0.11583011583,-0.0066858961472,-0.00225414318445,0.010582685029,-0.00711235544644,-0.0076956563726,-0.016346933602,-0.00205757434973,-0.00778873455229
2013-04-09,-0.0152091254753,-0.00527461684969,-0.00873448477844,-0.00360052267392,-0.0303448428352,-0.000659171399383,0.00100187561158,0.00171759034964,0.00141815019225
2013-04-10,0.00766283524904,-0.00694603077147,-0.0102533703751,-0.0158571545587,-0.0229110360536,-0.028394582657,-0.0066346506426,-0.0270721626646,-0.0100280924391
2013-04-11,0.0357142857143,-0.0080198650751,-0.0109365577998,-0.000265706100734,0.0196976585576,-0.00783728204557,-0.0148692824062,-0.0234986848959,-0.0128686877238
2013-04-12,0.0161290322581,-0.0040499618894,0.00943403351118,0.000430369092564,0.0069187994756,0.00212265200878,0.0102343873143,-0.000978172176132,-0.00688169209653
2013-04-15,0.0333333333333,0.0244324440229,0.0213202446824,0.0103845408821,0.0140318695164,0.0139905662036,0.0152506163574,0.00722493143166,0.00434441395653
2013-04-16,-0.016393442623,-0.00138109371086,-0.0165322921012,-0.0144195005011,-0.0246350677169,-0.010647372789,-0.0137190273466,-0.0158370911218,0.00356720224474
2013-04-17,0.0166666666667,0.00230704246716,0.00915553986783,0.0138135864769,-0.000455995067648,0.00427717482776,-0.00656819509833,0.00226756670361,0.0185708068604
2013-04-18,-0.0438247011952,0.00661865959887,0.011525108633,0.0217388522271,-0.0139388591122,0.00429547620979,0.0119641591509,0.00915332610978,-0.0269102181129
2013-04-19,0.0161943319838,-0.0209185569222,-0.012197615828,-0.0424568330972,-0.00891267971618,-0.0195830879007,-0.0121470737819,-0.0151319667658,-0.0256459220452
2013-04-22,0.00406504065041,0.011732192959,-0.0242015890349,-0.000299997975009,-0.0192307154593,-0.00897320263397,-0.00717080362461,0.00420299548827,0.00114965930746
2013-04-23,-0.0276679841897,-0.0140621146388,-0.0396265644196,-0.00964230068638,-0.0213857874795,-0.014600098009,-0.00518806735776,-0.00482623495621,-0.00248472118985
2013-04-24,-0.0306513409962,-0.0291754008653,-0.00492893306691,-0.0068227439427,-0.0118343330435,0.0141814509721,0.0024378625798,0.0156862677007,0.0100386136363
2013-04-25,-0.0261194029851,-0.00916326913855,-0.0101332280007,0.00537632458389,0.0119760617468,0.0126716386701,-0.00869989230879,0.0112359624544,-0.0266817334207
2013-04-26,0.0151515151515,-0.0127086752196,0.00737237029005,0.00958297156925,-0.00085474557496,-0.0108627588054,0.00290839835375,0.00564972125513,-0.00764497808149
2013-04-29,-0.0149253731343,0.0103372968537,-0.0221811088667,-0.0215368454456,-0.0151515186684,0.00104555660257,-0.0118154523438,-0.0111731916733,0.00318000343306
2013-04-30,-0.0496453900709,0.00536043284999,-0.00752151870605,-0.00668229151631,-0.00793321755701,0.0174468123782,-0.0152515135457,0.0467836577961,-0.00834727175978
2013-05-01,-0.124223602484,0.00252252641632,0.0213603239137,0.00504609854222,-0.00166731074588,0.0286715164473,0.00378782962685,0.00588235699661,0.0288167520293
2013-05-02,-0.0557184750733,-0.0111701485349,-0.00261631955234,-0.0110654056007,-0.00497721952067,-0.000874731307959,0.00063173646828,-0.0126409554553,-0.00247472328738
2013-05-03,-0.0527777777778,-0.0163217202055,-0.00797188085636,-0.019048886136,-0.0031301844321,0.00131379662161,-0.0190550608962,0.0107044475133,-0.00284740370647
2013-05-06,-0.00277008310249,-0.00477762321395,0.000927859502,-0.0183738459235,0.00209116868438,0.0153401231252,0.00922458204103,0.00835654263292,0.0121037717169
2013-05-07,0.0197740112994,-0.00632977089757,-0.0139067740998,0.00503951846688,-0.00993792006869,-0.0064060230871,0.000782348146384,-0.0106786732869,-0.0164398819511
2013-05-08,-0.0757180156658,0.00281794963111,-0.000914036038514,-0.0187723029986,-0.00412369833295,0.00622358726078,0.000156468179633,0.00208845180681,-0.0035775270601
2013-05-09,-0.00777202072539,-0.00602472892794,-0.0122788233694,0.00246713211779,-0.00451561195702,-0.0109914398409,0.0025101975863,0.00454540604315,0.00758871213732
2013-05-10,-0.0227848101266,0.00392617260514,-0.00144240859429,-0.00994060686595,-0.00571428545942,-0.0100108628133,-0.0157504980983,-0.00417820515908,-0.00340328779328
2013-05-13,-0.052757793765,-0.00548759869063,0.0102845532292,0.00307677521416,0.0174418596736,-0.0047649342533,0.00170150342776,-0.0221314895695,0.00647003425976
2013-05-14,-0.0211267605634,-0.014046382507,-0.0128716427315,-0.0107879359232,0.0100671004047,-0.010289457373,-0.0191170270755,-0.00102035425078,-0.0116607087189
2013-05-15,-0.027397260274,-0.00937947363992,-0.00702065939566,-0.0314339097571,-0.0148760576126,-0.00171193045173,0.00121529855223,-0.00541273094729,-0.00802238215576
2013-05-16,0.143603133159,0.0045557559473,0.00108126932605,0.0132983537784,0.0108605231727,0.00776366248705,0.0215704214401,0.010598255583,0.00751875199455
2013-05-17,-0.0589680589681,-0.0236554471686,-0.00715691914976,-0.00584041608216,-0.00415976592038,0.00826260761383,-0.0134720892847,0.0100138516052,-0.0028115807632
2013-05-20,-0.00731707317073,0.0020259025971,-0.000715182093072,0.000715452701699,-0.00166109707918,0.0172528652111,-0.000153106675213,0.00905917496924,0.0115661220667
2013-05-21,0.0199004975124,-0.000303778478786,-0.00798160530804,0.0017200412681,-0.00289855059349,-0.0447919367555,0.0015330328765,-0.00277971364403,0.0128673211366
2013-05-22,0.0151515151515,0.00837331684613,0.0145762643084,0.0197319266257,0.00332366526207,0.0132734491884,0.0121024895476,-0.0177473644457,0.0116572391041
2013-05-23,-0.0124688279302,-0.0182456081009,0.00397470954613,0.00751026156728,0.000831607311602,-0.0130995726761,0.0176850750778,0.00652692328042,-0.0080940109638
2013-05-24,-0.00987654320988,-0.00249999321986,0.0,0.0108437396147,0.0054347562916,0.00360478795306,0.00860009930779,0.00241045424811,0.00972953306082
2013-05-28,0.0,-0.00109879730213,-0.0096618378078,-0.00902111317051,-0.00664452445361,-0.00965978926127,-0.00774333610973,0.00103414717728,0.0112160460362
2013-05-29,0.0175879396985,0.0102937081643,-0.00232057222112,0.0149255646044,-0.00782858823914,0.0160017033315,0.00556172068953,0.025813249674,0.0252168660169
2013-05-30,-0.0148514851485,-0.0144221640591,-0.00497335375221,-0.00281364023475,0.00247833404173,-0.00424900550164,0.00496717619553,0.00106200735711,0.00998366148758
2013-05-31,0.01,0.0153504780305,0.00914138782858,-0.000528030541971,-0.00288307612129,0.00792289445086,0.0121634675923,0.0374586809061,0.0123762925237
2013-06-03,0.010101010101,-0.0170736690895,-0.00605737701257,0.00413771559679,-0.0380348153445,-0.0361197095846,-0.0217356536363,-0.018738737356,-0.0036991578562
2013-06-04,-0.0124688279302,0.0113442193965,0.0060942924395,0.00992901977217,-0.00473189789876,-0.0200242231693,0.00398214589651,0.00325378283757,-0.00368550140548
2013-06-05,0.0255754475703,0.0113717394623,0.0216077216022,-0.000697939255811,0.0267206334446,0.0145700464209,0.0166801402762,0.00655023168552,0.0111801409506
2013-06-06,-0.00761421319797,-0.0127305921599,-0.00328527158277,-0.00571331039718,0.00202843551137,0.00267492685497,-0.00659587949078,-0.0224119785902,-0.0334200849382
2013-06-07,0.0076726342711,-0.0266367058017,-0.0117242886765,-0.0171530365444,0.00243999074983,0.00850797975553,-0.00940236918358,-0.0053078469254,-0.00537421163702
2013-06-10,-0.0369458128079,0.00244522031431,-0.00144100871345,-0.0117835788937,-0.0167932818484,-0.00557160426333,-0.00460027550043,-0.00387736228699,-0.00573911782702
2013-06-11,0.0252525252525,0.00481570710991,0.0122151890554,0.0118320630915,0.01214088421,0.0189234137024,0.0143201941929,-0.00175930864003,0.00697485715044
2013-06-12,0.0153846153846,0.00862414057626,0.0114327937056,0.0089795875354,0.0102207814963,0.00656087617579,0.0120501781986,-0.000351722525254,0.00561119098351
2013-06-13,-0.0126582278481,-0.0125294286644,0.00649589136434,-0.00572402111182,-0.0212085386858,-0.0225470092992,-0.00566709191834,-0.0223521209895,-0.0146129128216
2013-06-14,0.00253807106599,0.00324071284736,0.0227790116435,0.0022398457229,0.00280898864087,-0.00104274442376,-0.00210051083788,-0.000343780304838,-0.00841980954847
2013-06-17,-0.0271604938272,-0.0116470698282,-0.0189943823479,-0.0126488160519,-0.00717132677817,0.00313811868383,-0.000807203323949,-0.00240053475388,0.00709920960359
2013-06-18,-0.00977995110024,-0.0100884193058,-0.00592373091714,-0.0159556143153,-0.0145268573449,0.00104708904641,-0.00337897111733,-0.00816324473174,-0.0162948786576
2013-06-19,0.004914004914,0.0178973300063,0.010286107129,-6.66583849548e-05,0.0187999932863,0.0035728869677,0.00647772989699,0.0103092235152,0.0299700498719
2013-06-20,0.0516795865633,0.026194301714,0.0167332540685,0.0180166114893,0.0334848769094,0.0274239058682,0.0159592390274,0.0160614851422,0.0222630649281
2013-06-21,-0.0325,-0.00340071308895,-0.00604802630788,0.00432497894453,-0.000413248908099,-0.0146808209449,0.00346704524466,0.00632467912777,-0.0113085906593
2013-06-24,-0.0123456790123,0.0217680595627,0.00474750105986,0.0128076750829,0.0262935347211,0.0127127641498,0.0103419315451,0.0270660369372,0.00814334313819
2013-06-25,-0.0240963855422,-0.00831053012204,-0.0041604519982,0.0041445466115,-0.0125628202789,0.00389358198707,-0.00728594075017,-0.0100035929099,-0.0261696837446
2013-06-26,0.0024154589372,-0.020645174377,-0.0121426222895,-0.0085274421185,-0.00541442992064,-0.00985218893791,-0.0236055089189,-0.0039146180797,-0.00434269887484
2013-06-27,0.0147058823529,-0.0232671019501,-0.00074677377193,-0.00389934524484,-0.00166316918763,-0.0124788598149,-0.00754172275332,-0.00283885962726,-0.00666667244301
2013-06-28,0.0,0.00693086984863,0.0203809501956,-0.00374840250394,-0.00742881995743,0.017868639573,-0.0213567877479,0.00606925363242,0.0131108456822
2013-07-01,-0.00487804878049,-0.00774888468132,-0.00417299253672,-0.00845839473741,0.0142319157007,0.00280657812912,0.0216588816233,0.00827933458046,-0.000397152838033
2013-07-02,0.0327455919395,0.0174435409778,0.00342596180526,0.0063129679394,0.00716693441974,-0.00494089801576,-0.00463106432259,0.00288805273515,-0.00533281443789
2013-07-03,-0.0221674876847,-0.0138011248109,0.0026717538083,-0.00464785794221,-0.00168351476824,0.0,-0.00381802632841,0.00180838151423,-0.00744948315901
2013-07-05,-0.002457002457,-0.012571949799,-0.0113206862287,-0.00790159119053,-0.0124688339329,-0.0129347065607,-0.0122564356587,-0.0114408137863,-0.0056530192984
2013-07-08,0.0175,-0.00162888236435,-0.0141369313881,-0.0128163594947,0.0375161552799,-0.00527315266228,-0.0012555310772,-0.00568788936386,-0.00752393432084
2013-07-09,-0.0123456790123,-0.00296138425556,-0.00278246122349,-0.000165741269618,0.00216080103489,-0.00440988090411,-0.0032848259917,-0.00776019529005,0.00412086203823
2013-07-10,0.0175879396985,-0.0077725016969,-0.000185423749437,-0.000827814827461,-0.00473119609691,-0.00708924778643,0.00518870383483,-0.00316454401424,0.00831021457198
2013-07-11,-0.105617977528,-0.0129116590388,-0.0113678104332,-0.015485081537,-0.0308461977206,-0.00724493128417,-0.00188328041666,-0.0114702854425,-0.0130833549448
2013-07-12,0.0300925925926,0.0491802706508,0.00238930084566,-0.00299024976261,0.00376569678512,-0.00473835775252,0.000785367789435,-0.00138837153016,0.0158698625787
2013-07-15,-0.0181818181818,-0.0358697709836,-0.00402715665162,-0.00182766916848,-0.00167085674108,0.000412206831529,0.00505129373433,0.000694648915561,0.00900720034947
2013-07-16,-0.00677200902935,0.0137196609215,0.00459731997282,0.00552408753785,-0.0127834918687,0.006012892756,0.0103667761906,0.00383545230223,-0.00636435332145
2013-07-17,0.0114155251142,-0.00534400312788,-0.0501309718723,0.00115397863922,0.00414077363428,0.00207766665039,-0.00994790609275,0.0,-0.00906588128398
2013-07-18,-0.0560344827586,-0.0263866633167,-0.0038281660132,0.00864192324837,0.0391566246649,0.0154008249352,0.000157961334391,0.00666900089404,0.0154092556231
2013-07-19,0.151364764268,0.00626401176485,0.00577533301255,0.0157037491366,0.00868052780728,-0.00816067819241,-0.000473529255153,-0.0206256484561,0.000400412624187
2013-07-22,0.0333333333333,0.000935785317215,-0.000524707888303,-0.0154825454209,0.0118577274266,0.00146688747907,0.000947988929702,-0.0088586207927,-0.00636561918118
2013-07-23,0.0655737704918,-0.00862788309564,0.000875318342262,0.00763440280338,0.000879127698594,-0.00438138145642,0.00158253637784,-0.00237931992405,-0.00178713153484
2013-07-24,0.00826446280992,0.00785417587211,-0.00453120092689,0.000996818710066,-0.0078499913292,0.00334938283146,0.00894137810586,0.00478139277429,-0.000396995047392
2013-07-25,-0.0189189189189,0.00234301150454,-0.00364644430268,0.0171228436471,-0.00563744020751,-0.00830387948818,0.00224033593113,0.00308327269468,-0.00650755879583
2013-07-26,-0.0314136125654,0.0104166526585,-0.00121405168029,0.0026543442118,-0.00859847195069,-0.00659936706978,-0.000639629958849,-0.00612871501324,-0.00607606926622
2013-07-29,0.0186666666667,0.00753745651302,0.00208551274498,0.00349097392106,0.000860591874495,0.0031030631008,-0.00287036921207,-0.00575490156621,-0.00912801398224
2013-07-30,-0.0183246073298,-0.00870146087643,-0.00242718279536,-0.00970903847524,-0.00598797721448,0.00603539491519,-0.00222750361766,-0.00438152050079,0.021221819271
2013-07-31,0.0132625994695,0.00599433303917,-0.000173306446125,0.00357080182901,0.00171376255973,-0.00249116611705,-0.00111252913261,0.00684234612712,0.0189975432386
2013-08-01,-0.010498687664,-0.0149952976457,-0.0130025907332,-0.0182146057802,0.00603443517114,-0.00843975818399,-0.0462331669792,0.00412224889617,-0.0105978568781
2013-08-02,0.00263157894737,-0.0111214456714,-0.0245327124919,-0.00259214579794,-0.000861239051979,0.000824073974136,-0.00497742995064,-0.00885257105427,-0.00477615369212
2013-08-05,-0.00523560209424,0.003720935998,0.00553780804589,0.00173481966045,0.00327223728076,0.000206106030318,-0.00150600007605,0.00616650143257,0.00079667840819
2013-08-06,0.0268817204301,0.00429745957044,0.00658781656319,0.00940247511102,0.00526317338239,0.00185797171609,-0.0021039764923,-0.00511245481891,0.0023956713907
2013-08-07,0.00813008130081,0.00126858961857,-0.00671133697027,0.00664682637466,0.00440525148271,-0.00226571421903,0.0138656765338,0.00273410245207,0.00320447182456
2013-08-08,-0.00539083557951,0.00547998582196,-0.00267738521744,-0.00225170672806,0.0111358414652,0.00165046049001,-0.00635891139938,0.00446279101732,0.00624750225256
2013-08-09,0.0164383561644,0.00484187564592,0.000334718715895,0.00252697072764,-0.00266544175088,0.0016532795737,-0.00392090250651,-0.00273878264969,0.0060827061638
2013-08-12,0.0,0.0104566760675,-0.0023379509334,0.00553347848967,-0.00574201868866,-0.00165055075186,-0.00300714277888,0.000685108798791,-0.00664655902806
2013-08-13,-0.0108401084011,-0.0187329814404,-0.00468930878211,0.00483409772575,0.00532851606137,0.000825968319294,0.0106367634421,-0.00273316833136,0.0101729538165
2013-08-14,-0.0340314136126,0.0198732680421,0.00572673984228,0.0131522944936,-0.00221528861753,-0.00288243247035,0.0226884020887,0.00826729270188,0.00531810881922
2013-08-15,0.0352303523035,0.0139199775372,0.0107252148009,0.0118069519214,0.0245120018485,0.0125077844326,0.0135454065435,0.00798616127268,0.00721050236587
2013-08-16,0.00819672131148,-0.00715180218779,0.00789301348404,0.00320922216189,0.00547696712378,0.00566038657364,-0.00251375887615,0.0151568152607,0.0173968221128
2013-08-19,0.0166666666667,-0.0119365951151,0.0130366487157,-0.0100964299091,-0.0166068220877,0.00252203380293,-0.0163807260242,-0.00316229805213,0.00442103423236
2013-08-20,-0.00826446280992,0.000860215350877,0.0,0.000265750000121,-0.0106572243318,0.000420550236642,0.0012378211473,-0.00245361936909,-0.00855772791218
2013-08-21,0.00554016620499,0.00692900738206,0.00664911042482,-0.00449770225214,0.0157871459192,0.00210706659158,0.00779666798264,0.0102691879788,0.0135392288438
2013-08-22,-0.00550964187328,-0.0116986437711,-0.00695042128282,-0.00501310760034,-0.00404313847768,-0.00732067640523,-0.0112550638111,0.00284090337866,0.00531689372184
2013-08-23,-0.00547945205479,-0.00322339728357,-0.00604493341917,0.00402195600356,-0.00802141358354,0.00167611782111,0.0101230819644,-0.00635145311756,-0.0123923443387
2013-08-26,0.0195530726257,-0.000473757928221,0.00573219948721,0.00440915960164,0.007633610042,0.00230998574039,0.00453691039422,0.0114203906902,0.0142735829892
2013-08-27,0.0560471976401,0.0224784352672,0.0144492845902,0.0191024709594,0.00360518918624,0.0108256905825,0.0176722967586,0.000714303714099,-0.000213058773091
2013-08-28,-0.00877192982456,-0.000580977762715,-0.000704351528546,0.0018856045289,-0.00448632958429,0.000424724483624,-0.00883693341102,-0.0074441250592,0.00837629137624
2013-08-29,0.0118343195266,-0.0158201054937,0.00229442453685,-0.00804274045918,0.0104261903484,-0.000212293936769,-0.00504100148951,0.00391453434595,-0.0263487689168
